city,timestamp,temperature,season
New York,2010-05-28,10.418070861355444,spring
New York,2010-05-29,4.3382001888380834,spring
New York,2010-05-30,14.65673314309192,spring
New York,2010-05-31,8.940315113501855,spring
New York,2010-06-01,24.119032356834353,summer
New York,2010-06-02,27.46768234929545,summer
New York,2010-06-03,27.111824830380147,summer
New York,2010-06-04,22.53917212860475,summer
New York,2010-06-05,26.71410491521769,summer
New York,2010-06-06,16.334494077495464,summer
New York,2010-06-07,30.3459107398077,summer
New York,2010-06-08,22.234977461396003,summer
New York,2010-06-09,18.829019474100143,summer
New York,2010-06-10,22.568548288887325,summer
New York,2010-06-11,25.3327622586192,summer
New York,2010-06-12,32.56883393500206,summer
New York,2010-06-13,17.742084952962244,summer
New York,2010-06-14,25.119841771816578,summer
New York,2010-06-15,27.87496590683665,summer
New York,2010-06-16,29.960551051313047,summer
New York,2010-06-17,27.51707412872613,summer
New York,2010-06-18,24.648092728712125,summer
New York,2010-06-19,23.716992724390984,summer
New York,2010-06-20,25.9098844597406,summer
New York,2010-06-21,22.851727868213576,summer
New York,2010-06-22,22.467592152640755,summer
New York,2010-06-23,25.713225251590206,summer
New York,2010-06-24,30.364356757861724,summer
New York,2010-06-25,23.150355466994608,summer
New York,2010-06-26,23.202565287022324,summer
New York,2010-06-27,21.05895025846988,summer
New York,2010-06-28,23.78588755897697,summer
New York,2010-06-29,23.11334297310563,summer
New York,2010-06-30,22.0861936616514,summer
New York,2010-07-01,13.52775099044167,summer
New York,2010-07-02,30.01923696353458,summer
New York,2010-07-03,22.42253163840461,summer
New York,2010-07-04,27.043017905585224,summer
New York,2010-07-05,22.04549678545057,summer
New York,2010-07-06,28.558266940767947,summer
New York,2010-07-07,21.71526732197133,summer
New York,2010-07-08,27.884337546825652,summer
New York,2010-07-09,25.02246599486198,summer
New York,2010-07-10,19.562796664613302,summer
New York,2010-07-11,23.28393156543021,summer
New York,2010-07-12,21.88864658681637,summer
New York,2010-07-13,29.238988158503197,summer
New York,2010-07-14,14.268220661849547,summer
New York,2010-07-15,13.961048796958789,summer
New York,2010-07-16,20.447981715449433,summer
New York,2010-07-17,34.6186638773615,summer
New York,2010-07-18,15.39230950532189,summer
New York,2010-07-19,28.946551757472598,summer
New York,2010-07-20,30.5153150637628,summer
New York,2010-07-21,33.61837234366173,summer
New York,2010-07-22,30.72273756913469,summer
New York,2010-07-23,19.54548777718907,summer
New York,2010-07-24,25.949587280560937,summer
New York,2010-07-25,16.41357525328982,summer
New York,2010-07-26,25.155535924467003,summer
New York,2010-07-27,25.612796200193912,summer
New York,2010-07-28,20.040634557944788,summer
New York,2010-07-29,20.779517489924686,summer
New York,2010-07-30,26.30320760214176,summer
New York,2010-07-31,17.855947361561633,summer
New York,2010-08-01,19.93135035207162,summer
New York,2010-08-02,22.901637294632216,summer
New York,2010-08-03,26.32656661689176,summer
New York,2010-08-04,21.783786906070418,summer
New York,2010-08-05,21.509459796945432,summer
New York,2010-08-06,25.285830991615057,summer
New York,2010-08-07,21.96030837164449,summer
New York,2010-08-08,24.228873192070182,summer
New York,2010-08-09,21.152232866934266,summer
New York,2010-08-10,28.072327526504335,summer
New York,2010-08-11,31.8018387344676,summer
New York,2010-08-12,29.45262802984422,summer
New York,2010-08-13,21.151697223343557,summer
New York,2010-08-14,18.912899721516442,summer
New York,2010-08-15,26.978029763622043,summer
New York,2010-08-16,25.840473674760435,summer
New York,2010-08-17,21.976654684151065,summer
New York,2010-08-18,20.644667737282873,summer
New York,2010-08-19,24.642819172168267,summer
New York,2010-08-20,22.874166048050768,summer
New York,2010-08-21,12.892328799313258,summer
New York,2010-08-22,24.308129710422378,summer
New York,2010-08-23,22.849347333664046,summer
New York,2010-08-24,20.062137890659002,summer
New York,2010-08-25,21.94404832117322,summer
New York,2010-08-26,31.897436006540197,summer
New York,2010-08-27,20.202468350124697,summer
New York,2010-08-28,25.64042871653351,summer
New York,2010-08-29,26.158470927505935,summer
New York,2010-08-30,24.732175232194393,summer
New York,2010-08-31,25.017609873234896,summer
New York,2010-09-01,16.17738127030715,autumn
New York,2010-09-02,19.502658309451373,autumn
New York,2010-09-03,7.43825233792268,autumn
New York,2010-09-04,13.632029791452268,autumn
New York,2010-09-05,11.602974948105649,autumn
New York,2010-09-06,18.604121001895354,autumn
New York,2010-09-07,13.030591952096414,autumn
New York,2010-09-08,17.518566276722638,autumn
New York,2010-09-09,9.233630329609545,autumn
New York,2010-09-10,20.849044087263415,autumn
New York,2010-09-11,15.019145374518793,autumn
New York,2010-09-12,17.879525716974094,autumn
New York,2010-09-13,4.937564107706988,autumn
New York,2010-09-14,4.804315449356801,autumn
New York,2010-09-15,17.755069476250775,autumn
New York,2010-09-16,20.61654363109681,autumn
New York,2010-09-17,15.45614442619631,autumn
New York,2010-09-18,23.550391594845195,autumn
New York,2010-09-19,9.46897973270907,autumn
New York,2010-09-20,14.590325949658917,autumn
New York,2010-09-21,15.262774287137683,autumn
New York,2010-09-22,14.749031363524017,autumn
New York,2010-09-23,22.788157985363586,autumn
New York,2010-09-24,20.120255588175517,autumn
New York,2010-09-25,12.664091828122121,autumn
New York,2010-09-26,11.937536587901329,autumn
New York,2010-09-27,8.460928293481741,autumn
New York,2010-09-28,7.85351241125926,autumn
New York,2010-09-29,15.898608511118027,autumn
New York,2010-09-30,11.257093323963359,autumn
New York,2010-10-01,11.701550373695962,autumn
New York,2010-10-02,12.855946605256344,autumn
New York,2010-10-03,11.625701550762082,autumn
New York,2010-10-04,19.815701331663078,autumn
New York,2010-10-05,11.3632486984176,autumn
New York,2010-10-06,24.694384506405054,autumn
New York,2010-10-07,20.717658504315445,autumn
New York,2010-10-08,18.100162105101827,autumn
New York,2010-10-09,8.128912760561331,autumn
New York,2010-10-10,11.054733235201446,autumn
New York,2010-10-11,14.401433014213417,autumn
New York,2010-10-12,13.701969895006753,autumn
New York,2010-10-13,17.315748406662212,autumn
New York,2010-10-14,20.539029661145776,autumn
New York,2010-10-15,20.96960945110402,autumn
New York,2010-10-16,11.530564398899863,autumn
New York,2010-10-17,10.380892241531033,autumn
New York,2010-10-18,13.283079662136545,autumn
New York,2010-10-19,21.655361043183362,autumn
New York,2010-10-20,15.227941032851147,autumn
New York,2010-10-21,13.16953479590771,autumn
New York,2010-10-22,16.279260999921576,autumn
New York,2010-10-23,19.040036777916427,autumn
New York,2010-10-24,7.621243103877485,autumn
New York,2010-10-25,17.246535180283335,autumn
New York,2010-10-26,13.10075995500252,autumn
New York,2010-10-27,8.295538452839505,autumn
New York,2010-10-28,13.563746873040314,autumn
New York,2010-10-29,10.945151021936992,autumn
New York,2010-10-30,7.32967449556451,autumn
New York,2010-10-31,12.446919143543536,autumn
New York,2010-11-01,11.470418826168842,autumn
New York,2010-11-02,15.242274945303759,autumn
New York,2010-11-03,14.223707582031324,autumn
New York,2010-11-04,15.545398206748983,autumn
New York,2010-11-05,22.323746907485553,autumn
New York,2010-11-06,18.334065359142663,autumn
New York,2010-11-07,13.190958810944988,autumn
New York,2010-11-08,10.86717236308358,autumn
New York,2010-11-09,17.323697242671088,autumn
New York,2010-11-10,18.786782546437088,autumn
New York,2010-11-11,12.41370470816779,autumn
New York,2010-11-12,5.799077991851997,autumn
New York,2010-11-13,13.291201818237363,autumn
New York,2010-11-14,18.48450219470726,autumn
New York,2010-11-15,16.381097348938297,autumn
New York,2010-11-16,10.780140214175482,autumn
New York,2010-11-17,15.986555438706805,autumn
New York,2010-11-18,15.472976379267056,autumn
New York,2010-11-19,28.054768194122275,autumn
New York,2010-11-20,8.595432673220412,autumn
New York,2010-11-21,19.413229431663712,autumn
New York,2010-11-22,7.89939869876031,autumn
New York,2010-11-23,14.662507531984524,autumn
New York,2010-11-24,11.145435947692363,autumn
New York,2010-11-25,11.127055262546133,autumn
New York,2010-11-26,7.50293603630249,autumn
New York,2010-11-27,12.217406956666673,autumn
New York,2010-11-28,14.808971519586915,autumn
New York,2010-11-29,13.433257392608333,autumn
New York,2010-11-30,7.623781372543671,autumn
New York,2010-12-01,-5.453383603452026,winter
New York,2010-12-02,-3.001501936576126,winter
New York,2010-12-03,0.24936840200545873,winter
New York,2010-12-04,-10.956407987639057,winter
New York,2010-12-05,3.1926175010477955,winter
New York,2010-12-06,6.722416574525613,winter
New York,2010-12-07,-3.857327169041784,winter
New York,2010-12-08,-5.922286236496699,winter
New York,2010-12-09,-3.235948682715588,winter
New York,2010-12-10,6.158414175359938,winter
New York,2010-12-11,4.431239882347516,winter
New York,2010-12-12,-6.232021722326158,winter
New York,2010-12-13,-4.9698823876428175,winter
New York,2010-12-14,2.2876469765930807,winter
New York,2010-12-15,-2.1020022114762464,winter
New York,2010-12-16,3.152559591461484,winter
New York,2010-12-17,0.8852523306431016,winter
New York,2010-12-18,3.627924128036011,winter
New York,2010-12-19,6.262618371670809,winter
New York,2010-12-20,-5.616616807980453,winter
New York,2010-12-21,-2.83369141612528,winter
New York,2010-12-22,1.940923483934725,winter
New York,2010-12-23,6.188549834167438,winter
New York,2010-12-24,-4.452755472988309,winter
New York,2010-12-25,-1.3591365111285678,winter
New York,2010-12-26,-1.3384099042951774,winter
New York,2010-12-27,-5.557979356952346,winter
New York,2010-12-28,-6.040040666077201,winter
New York,2010-12-29,-6.352612230358979,winter
New York,2010-12-30,-5.858877092025352,winter
New York,2010-12-31,4.892745322417526,winter
New York,2011-01-01,-2.6704948382449434,winter
New York,2011-01-02,-5.023810860671677,winter
New York,2011-01-03,-8.803399099768168,winter
New York,2011-01-04,2.8032329985690376,winter
New York,2011-01-05,3.88863373938019,winter
New York,2011-01-06,-2.434678177500849,winter
New York,2011-01-07,-8.268051853154764,winter
New York,2011-01-08,0.7561136457089662,winter
New York,2011-01-09,3.869613781689883,winter
New York,2011-01-10,0.6800166024796829,winter
New York,2011-01-11,-2.7001486187147132,winter
New York,2011-01-12,0.5084349113044174,winter
New York,2011-01-13,-0.36006079353697035,winter
New York,2011-01-14,-3.6121726438416726,winter
New York,2011-01-15,0.5537786441423145,winter
New York,2011-01-16,-4.348863168940281,winter
New York,2011-01-17,-4.495095889422312,winter
New York,2011-01-18,9.080682584075848,winter
New York,2011-01-19,-2.0662243517386765,winter
New York,2011-01-20,5.393351121185778,winter
New York,2011-01-21,-2.0282930799183982,winter
New York,2011-01-22,-6.071823421666911,winter
New York,2011-01-23,-1.3856775352310922,winter
New York,2011-01-24,1.2484380003423539,winter
New York,2011-01-25,7.031899998231554,winter
New York,2011-01-26,-1.7413843479112623,winter
New York,2011-01-27,9.369444769530965,winter
New York,2011-01-28,-5.3703215470824714,winter
New York,2011-01-29,7.826261213871476,winter
New York,2011-01-30,-5.9202605811299485,winter
New York,2011-01-31,5.254588083985445,winter
New York,2011-02-01,3.563256200827245,winter
New York,2011-02-02,-1.4116908756196311,winter
New York,2011-02-03,-0.49185278702431284,winter
New York,2011-02-04,-5.9086800439352425,winter
New York,2011-02-05,-3.2902057903150776,winter
New York,2011-02-06,-0.17646335920622275,winter
New York,2011-02-07,5.24834987534644,winter
New York,2011-02-08,2.0159132491296505,winter
New York,2011-02-09,-2.6108547590843805,winter
New York,2011-02-10,4.436167422011869,winter
New York,2011-02-11,3.1781680846018823,winter
New York,2011-02-12,-0.6624371852398347,winter
New York,2011-02-13,-12.777196615100792,winter
New York,2011-02-14,-1.3294976246516501,winter
New York,2011-02-15,-3.5514674042369125,winter
New York,2011-02-16,9.161443429763086,winter
New York,2011-02-17,4.154382770819632,winter
New York,2011-02-18,1.3104327629565216,winter
New York,2011-02-19,-6.785531065184295,winter
New York,2011-02-20,6.135791122936961,winter
New York,2011-02-21,13.720860963138868,winter
New York,2011-02-22,8.567134640817315,winter
New York,2011-02-23,-1.8981968023081337,winter
New York,2011-02-24,-8.560860234073806,winter
New York,2011-02-25,-0.30274511716846403,winter
New York,2011-02-26,-1.6758219548552324,winter
New York,2011-02-27,6.331621571782718,winter
New York,2011-02-28,10.22565492042014,winter
New York,2011-03-01,11.662756892305133,spring
New York,2011-03-02,10.275587864519311,spring
New York,2011-03-03,14.12220341222296,spring
New York,2011-03-04,12.81183046541506,spring
New York,2011-03-05,10.911818976520443,spring
New York,2011-03-06,8.39040503062786,spring
New York,2011-03-07,8.260899521461251,spring
New York,2011-03-08,18.969901389443955,spring
New York,2011-03-09,5.5663624801150196,spring
New York,2011-03-10,1.3704287211919315,spring
New York,2011-03-11,7.7157597734238195,spring
New York,2011-03-12,10.906631597634725,spring
New York,2011-03-13,16.9643839937852,spring
New York,2011-03-14,8.950529915073465,spring
New York,2011-03-15,9.717267095663889,spring
New York,2011-03-16,4.157923087981859,spring
New York,2011-03-17,13.219196302447276,spring
New York,2011-03-18,4.210590933204202,spring
New York,2011-03-19,2.96462871913724,spring
New York,2011-03-20,14.95793821686183,spring
New York,2011-03-21,10.037197638289273,spring
New York,2011-03-22,18.010980788986856,spring
New York,2011-03-23,4.064008925683976,spring
New York,2011-03-24,15.424382072825082,spring
New York,2011-03-25,13.539272544887488,spring
New York,2011-03-26,0.5579634961366331,spring
New York,2011-03-27,8.133085234946495,spring
New York,2011-03-28,12.285099639057345,spring
New York,2011-03-29,12.444578456858151,spring
New York,2011-03-30,5.8322018800220725,spring
New York,2011-03-31,10.713853978271153,spring
New York,2011-04-01,9.236594917611894,spring
New York,2011-04-02,11.386314213363715,spring
New York,2011-04-03,9.660454956805804,spring
New York,2011-04-04,11.919037370972688,spring
New York,2011-04-05,9.479192422949062,spring
New York,2011-04-06,5.40278534177139,spring
New York,2011-04-07,9.840315857472289,spring
New York,2011-04-08,12.653280810522846,spring
New York,2011-04-09,10.793039606019434,spring
New York,2011-04-10,6.090817031044902,spring
New York,2011-04-11,13.962208929415763,spring
New York,2011-04-12,13.52256225924327,spring
New York,2011-04-13,8.932779166296811,spring
New York,2011-04-14,13.945314313511034,spring
New York,2011-04-15,13.256170518595251,spring
New York,2011-04-16,11.802605963879767,spring
New York,2011-04-17,11.138825381994032,spring
New York,2011-04-18,7.8925995040257675,spring
New York,2011-04-19,6.68586419113692,spring
New York,2011-04-20,19.3951795005539,spring
New York,2011-04-21,2.67195754272457,spring
New York,2011-04-22,11.215012333658953,spring
New York,2011-04-23,13.331591495244037,spring
New York,2011-04-24,12.803518347043429,spring
New York,2011-04-25,2.8615256946128556,spring
New York,2011-04-26,18.482404029999707,spring
New York,2011-04-27,8.996107985891854,spring
New York,2011-04-28,11.176671500419882,spring
New York,2011-04-29,8.550030416355842,spring
New York,2011-04-30,9.040646135268458,spring
New York,2011-05-01,11.965134277582926,spring
New York,2011-05-02,-1.853961834251031,spring
New York,2011-05-03,15.016838003539675,spring
New York,2011-05-04,4.921446051150332,spring
New York,2011-05-05,11.119559982421295,spring
New York,2011-05-06,8.544248294029108,spring
New York,2011-05-07,13.968990357889332,spring
New York,2011-05-08,13.152617956099988,spring
New York,2011-05-09,14.12099725383328,spring
New York,2011-05-10,12.004762847258043,spring
New York,2011-05-11,6.461828506741965,spring
New York,2011-05-12,14.91994977332572,spring
New York,2011-05-13,12.112792438473488,spring
New York,2011-05-14,7.834115898690799,spring
New York,2011-05-15,6.74903582638053,spring
New York,2011-05-16,6.675027169830825,spring
New York,2011-05-17,15.806098426033358,spring
New York,2011-05-18,14.968599455679032,spring
New York,2011-05-19,6.179767689689573,spring
New York,2011-05-20,7.425549026531364,spring
New York,2011-05-21,10.913463268272496,spring
New York,2011-05-22,15.67154675445515,spring
New York,2011-05-23,3.81401230737373,spring
New York,2011-05-24,7.369842116052287,spring
New York,2011-05-25,3.8738451869541404,spring
New York,2011-05-26,4.085673599113021,spring
New York,2011-05-27,8.368014209941995,spring
New York,2011-05-28,11.850513673315543,spring
New York,2011-05-29,7.805240164799319,spring
New York,2011-05-30,-3.5278613119426776,spring
New York,2011-05-31,10.229511481004929,spring
New York,2011-06-01,20.659600361509057,summer
New York,2011-06-02,35.56813494297007,summer
New York,2011-06-03,30.57703164528973,summer
New York,2011-06-04,23.003813262301264,summer
New York,2011-06-05,23.542206355599156,summer
New York,2011-06-06,23.830833834524785,summer
New York,2011-06-07,23.296386963701323,summer
New York,2011-06-08,19.75717846025293,summer
New York,2011-06-09,27.92644123633167,summer
New York,2011-06-10,28.88230239704469,summer
New York,2011-06-11,33.504637639948164,summer
New York,2011-06-12,25.778239225128775,summer
New York,2011-06-13,19.57392565226076,summer
New York,2011-06-14,22.14532919524037,summer
New York,2011-06-15,31.684789491952003,summer
New York,2011-06-16,28.34039048365003,summer
New York,2011-06-17,26.729216101752815,summer
New York,2011-06-18,25.32373756895818,summer
New York,2011-06-19,22.72364353542627,summer
New York,2011-06-20,28.63427064941166,summer
New York,2011-06-21,16.54883180078083,summer
New York,2011-06-22,16.74329542083553,summer
New York,2011-06-23,26.77771998078417,summer
New York,2011-06-24,28.055122772130176,summer
New York,2011-06-25,21.376897743250765,summer
New York,2011-06-26,22.904471463663352,summer
New York,2011-06-27,15.382580012611447,summer
New York,2011-06-28,17.021683970272083,summer
New York,2011-06-29,27.77317655790235,summer
New York,2011-06-30,27.458648964509855,summer
New York,2011-07-01,22.86551417533508,summer
New York,2011-07-02,22.47319856444075,summer
New York,2011-07-03,15.721195846775332,summer
New York,2011-07-04,32.23910676398881,summer
New York,2011-07-05,28.790436782810858,summer
New York,2011-07-06,23.928983720334895,summer
New York,2011-07-07,25.18567592279384,summer
New York,2011-07-08,27.663696689486045,summer
New York,2011-07-09,28.27145890827694,summer
New York,2011-07-10,33.990288617579196,summer
New York,2011-07-11,24.749175083850705,summer
New York,2011-07-12,24.47002462611741,summer
New York,2011-07-13,29.949868745110184,summer
New York,2011-07-14,34.21326529445475,summer
New York,2011-07-15,25.120660268284027,summer
New York,2011-07-16,29.94828998448851,summer
New York,2011-07-17,34.28630701139174,summer
New York,2011-07-18,20.028056735893976,summer
New York,2011-07-19,27.530450973628376,summer
New York,2011-07-20,17.203910568880204,summer
New York,2011-07-21,29.626315742644472,summer
New York,2011-07-22,24.331324888048783,summer
New York,2011-07-23,36.31118632834613,summer
New York,2011-07-24,35.38404700794153,summer
New York,2011-07-25,22.47500205425503,summer
New York,2011-07-26,24.89997955132223,summer
New York,2011-07-27,26.298885441544734,summer
New York,2011-07-28,30.50884288690953,summer
New York,2011-07-29,20.905639635696545,summer
New York,2011-07-30,18.864784699697093,summer
New York,2011-07-31,27.61259319617576,summer
New York,2011-08-01,25.01421322676027,summer
New York,2011-08-02,24.098955093770716,summer
New York,2011-08-03,28.99916915505289,summer
New York,2011-08-04,21.659004917033606,summer
New York,2011-08-05,26.294023321266273,summer
New York,2011-08-06,24.574225016080643,summer
New York,2011-08-07,32.13694551277689,summer
New York,2011-08-08,30.04537033468365,summer
New York,2011-08-09,26.447714285791747,summer
New York,2011-08-10,29.556426253977392,summer
New York,2011-08-11,27.946633902399935,summer
New York,2011-08-12,33.699294875362185,summer
New York,2011-08-13,24.430938330598188,summer
New York,2011-08-14,18.951309358267864,summer
New York,2011-08-15,18.75177872980497,summer
New York,2011-08-16,18.451392453292126,summer
New York,2011-08-17,22.431563003418624,summer
New York,2011-08-18,20.211631625130657,summer
New York,2011-08-19,21.904399415380794,summer
New York,2011-08-20,28.40188064162931,summer
New York,2011-08-21,26.99559192339943,summer
New York,2011-08-22,32.78453211141387,summer
New York,2011-08-23,31.53396419131676,summer
New York,2011-08-24,27.024001933360754,summer
New York,2011-08-25,24.740555361816,summer
New York,2011-08-26,23.77007766755966,summer
New York,2011-08-27,22.092728858531853,summer
New York,2011-08-28,17.80107829874308,summer
New York,2011-08-29,23.12835135577305,summer
New York,2011-08-30,25.38097240159993,summer
New York,2011-08-31,22.98203253672449,summer
New York,2011-09-01,11.404661820181268,autumn
New York,2011-09-02,15.346950567542654,autumn
New York,2011-09-03,26.793634524194132,autumn
New York,2011-09-04,19.515039916776523,autumn
New York,2011-09-05,18.49758056043077,autumn
New York,2011-09-06,14.991561755907226,autumn
New York,2011-09-07,13.19812285101755,autumn
New York,2011-09-08,21.016847807111404,autumn
New York,2011-09-09,15.639410080401325,autumn
New York,2011-09-10,12.855390613342896,autumn
New York,2011-09-11,9.454790859109945,autumn
New York,2011-09-12,8.369496605724402,autumn
New York,2011-09-13,17.127978638433618,autumn
New York,2011-09-14,13.200181367233046,autumn
New York,2011-09-15,13.107986909505989,autumn
New York,2011-09-16,18.906736741415234,autumn
New York,2011-09-17,14.119335533788668,autumn
New York,2011-09-18,14.143129546797963,autumn
New York,2011-09-19,23.520127275138357,autumn
New York,2011-09-20,10.65303336817327,autumn
New York,2011-09-21,6.4952088501481064,autumn
New York,2011-09-22,19.656538797139014,autumn
New York,2011-09-23,11.278831275889532,autumn
New York,2011-09-24,20.39572987161712,autumn
New York,2011-09-25,15.004309836993047,autumn
New York,2011-09-26,13.326019111102491,autumn
New York,2011-09-27,14.821335349747368,autumn
New York,2011-09-28,16.387904081989397,autumn
New York,2011-09-29,9.400872116098205,autumn
New York,2011-09-30,10.497144031209189,autumn
New York,2011-10-01,18.14907223191696,autumn
New York,2011-10-02,10.56862920623023,autumn
New York,2011-10-03,14.498519404283927,autumn
New York,2011-10-04,15.882175131617837,autumn
New York,2011-10-05,13.421370176082085,autumn
New York,2011-10-06,8.386987317624158,autumn
New York,2011-10-07,13.82467967194571,autumn
New York,2011-10-08,10.428205200247856,autumn
New York,2011-10-09,21.126085336667877,autumn
New York,2011-10-10,17.400544680434848,autumn
New York,2011-10-11,25.978347874112185,autumn
New York,2011-10-12,19.235292922312063,autumn
New York,2011-10-13,9.036949123641126,autumn
